Household ID,Timestamp,Water Consumption (liters),Locality,Household Size,Pressure (bar),Temperature (C),Anomaly
820,2023-04-06 11:38:06.406589,236.13972257842553,Sneh Nagar,2,1.761439464561888,31.904788645527265,0
821,2023-08-05 22:07:23.758962,620.9936548875122,Vijay Nagar,6,3.0603081097025493,28.010442329386013,0
822,2023-03-02 07:25:56.611226,494.15552201226967,Pipliyahana,4,3.3260896924927823,34.681031022332654,0
823,2023-12-03 00:07:03.300947,148.8616237748125,Khajrana,1,2.453715042206766,27.459634093786455,0
824,2023-04-05 17:19:15.428896,529.1380974325521,Bhawarkua,5,2.9566942814205572,28.59670583418711,0
825,2023-10-27 14:05:27.617351,412.56007197378005,Rau,3,3.429910974255015,20.939510745595232,0
826,2023-03-04 04:27:04.577548,134.58232936932848,Scheme No. 78,1,3.036456754755282,22.98692214460359,0
827,2023-06-02 03:44:21.968860,547.8150897778876,Rau,5,3.246172082171352,18.791934232979873,0
828,2023-12-11 07:34:09.606089,805.0673627770824,Scheme No. 78,6,2.9282614766694053,22.18029219367687,0
829,2023-07-15 10:23:47.936524,245.777860208128,Pipliyahana,2,1.6971910228709977,16.224801164146704,0
830,2023-06-18 05:54:38.117095,284.52817587139964,Sneh Nagar,2,1.8995789010381274,15.8814014273638,0
831,2023-12-07 20:55:42.561239,145.76502190265296,Sudama Nagar,1,2.995661383444732,18.473336161076638,0
832,2023-02-13 01:18:52.509778,407.64456039060053,Juni Indore,3,1.9518096329883519,32.84748124450708,0
833,2023-09-22 09:34:41.735077,134.49574504205924,Scheme No. 54,1,3.218782764660401,29.46805949363482,0
834,2023-02-01 14:42:43.837906,644.45065953692,Palasia,5,1.9573193929372346,15.703037070959851,0
835,2023-10-14 07:09:29.731493,551.6837363764888,Palasia,4,2.388733615097657,28.99889261029074,0
836,2023-12-05 01:45:57.816807,23.746575085070585,Sudama Nagar,2,2.5598148152494247,18.156975571576876,1
837,2023-12-16 15:30:02.407364,109.92179893078062,Aerodrome Road,1,2.439528996705344,21.343657132132257,0
838,2023-12-15 17:45:19.178602,589.7813968854764,Nipania,4,1.728688658567427,30.601502026305205,0
839,2023-03-07 22:35:02.128013,718.8079292392679,Sudama Nagar,5,1.6051720923685149,17.368101729090306,0
840,2023-08-31 00:49:51.615673,749.0834166864191,Navlakha,6,2.9791874555354285,20.813766012169168,0
841,2023-05-07 14:38:53.391129,769.6713701587846,Sukhliya,6,3.1356930110505385,19.610118221070564,0
842,2023-08-21 15:47:51.717016,839.9699543869244,Nipania,6,1.5973806937663255,19.410755984688695,0
843,2023-06-27 10:08:32.487989,719.1622824223963,Pipliyahana,5,3.2595903989193635,31.118849530302967,0
844,2023-01-23 22:38:19.135323,305.16854109742565,New Palasia,3,2.89232296259459,30.687486447343353,0
845,2023-03-08 13:26:29.715057,234.16202209080728,Rau,2,2.774425104271712,27.61958730945158,0
846,2023-12-02 10:57:59.813712,563.5502050675235,Navlakha,5,2.8975699026834985,18.067888657574716,0
847,2023-07-08 07:34:15.617129,538.1215362325572,Silicon City,5,1.5059310857424186,16.342565358046915,0
848,2023-06-10 20:42:02.730997,352.3731299790983,Sudama Nagar,3,3.01376148362971,24.259411456740953,0
849,2023-11-12 18:59:04.581477,275.23698552877306,Bicholi Mardana,2,2.444305683702782,34.84790702558441,0
850,2023-12-18 16:08:00.949812,447.6529711171145,Silicon City,4,2.0824588469785876,19.99046344658968,0
851,2023-11-15 13:30:38.869983,667.1008769783737,Bijalpur,6,3.1249504502008074,19.276814941014997,0
852,2023-05-01 14:20:03.248399,102.85370044723432,Khajrana,1,3.3458172579036027,21.0454652000141,0
853,2023-01-30 03:27:15.506021,129.31734471025564,Scheme No. 78,1,2.107703250873431,26.2316391292247,0
854,2023-03-13 15:28:27.295736,760.0319359818141,Saket Nagar,6,2.1981586638005126,20.434376951976652,0
855,2023-04-02 02:07:06.954777,536.8610828871856,Vijay Nagar,4,3.359413141810235,17.379809442889588,0
856,2023-08-14 18:29:11.614752,770.5583117716947,Bhawarkua,6,1.6472792396467073,23.494175489347832,0
857,2023-12-06 00:11:44.546860,109.51440291028584,Bhawarkua,1,1.6089158716166252,29.277379959524083,0
858,2023-01-17 14:10:40.641117,295.6777885655286,Vijay Nagar,2,3.490425522149395,17.713126894555,0
859,2023-11-20 20:24:54.243827,511.9125756566079,Rau,4,2.2447483399658967,16.091026152740266,0
860,2023-12-22 09:13:41.665337,682.4157626683769,Sukhliya,5,1.6774513756107543,28.83971761881199,0
861,2023-07-20 10:38:44.722727,613.7588790069334,Juni Indore,5,3.4719226151546208,25.337936104738912,0
862,2023-02-06 22:46:13.830845,484.5153299995083,Rau,4,3.0931958913797617,34.25471353230928,0
863,2023-09-25 14:29:55.477728,106.34150927902449,Scheme No. 78,1,2.8147878343730746,24.120698609442012,0
864,2023-03-18 05:09:27.816676,131.40166174588055,Sukhliya,1,3.467335377409454,31.16240492088175,0
865,2023-03-31 17:16:56.529204,710.6124004187697,MG Road,6,2.003787473466799,31.904371244097636,0
866,2023-04-12 02:00:59.124737,549.0655699576796,Saket Nagar,4,2.681379876365644,28.253879869458373,0
867,2023-01-03 15:45:44.741063,243.75855671772308,Mhow,2,1.8512821497527367,22.393179165802824,0
868,2023-05-20 15:49:08.822950,418.8111920815535,Mhow,3,2.2498960259499627,17.88462400287346,0
869,2023-12-21 02:52:35.654837,520.1793325661399,Annapurna,4,1.9066454850618546,16.6897817970911,0
870,2023-11-05 23:11:05.595958,487.88667610617733,Saket Nagar,4,2.5076841517506,16.284729299155323,0
871,2023-07-12 15:33:14.543017,503.69972967065814,Aerodrome Road,5,2.5939645835089067,24.634327890423855,0
872,2023-06-10 18:10:29.889925,255.10471779293385,Mhow,2,2.62216924253078,19.7632054834094,0
873,2023-01-31 06:50:01.412988,120.29229172911096,Juni Indore,1,2.0453491497824117,29.545855686888302,0
874,2023-03-29 23:10:32.934233,583.2066733476536,Mahalaxmi Nagar,5,3.3249905389256202,25.22879025156493,0
875,2023-01-23 18:59:57.378148,720.3341186047876,Scheme No. 78,6,1.998293142014076,27.70277104664006,0
876,2023-11-12 14:29:38.411609,575.2641539255817,Rajendra Nagar,5,3.0183547481803057,19.09355111468701,0
877,2023-08-09 12:52:31.407014,589.6683502507881,Saket Nagar,4,3.1899059451764646,34.63162316547684,0
878,2023-08-16 23:45:01.799052,469.3534623264319,New Palasia,4,3.2419526125117297,20.10882504935358,0
879,2023-07-10 18:53:51.833457,207.2347871917997,Saket Nagar,6,2.161431645952742,27.466836838413748,1
880,2023-11-08 23:19:50.156483,145.64025210795708,Palasia,1,1.759668696393062,28.247568306040932,0
881,2023-12-24 16:41:03.290489,417.36648105561244,Mhow,3,2.3319413427433417,24.95270202671655,0
882,2023-09-07 11:20:57.723707,852.0006042784273,Mhow,6,3.276818014888871,34.40945452934149,0
883,2023-06-07 00:52:08.991239,746.3650660330758,Mhow,5,1.8011908560416037,21.823678779951678,0
884,2023-11-22 22:19:17.410577,115.52923184970822,Silicon City,1,2.7424911753314167,31.00581876254247,0
885,2023-03-20 16:03:28.083830,414.91845305420696,Juni Indore,3,1.5401491526825906,15.105052432830936,0
886,2023-05-19 03:23:19.551192,786.8344838130656,Navlakha,6,1.5284900083684714,15.436100331419036,0
887,2023-01-08 08:54:25.168740,113.2661286270114,Khajrana,1,2.968665746807259,23.245552720067067,0
888,2023-05-11 17:27:41.628866,416.4320501001196,Sneh Nagar,3,1.5489983038144093,28.283488813224267,0
889,2023-07-26 21:42:41.104230,343.68201116494185,New Palasia,3,1.9071728353693769,23.683283082693826,0
890,2023-02-21 19:45:46.931122,321.1610574613974,Bhawarkua,3,2.0604258516202876,19.460853372406763,0
891,2023-09-05 08:17:27.009345,344.42504773699227,Mhow,3,2.251462140720422,31.230767612831862,0
892,2023-06-16 03:36:33.237615,104.70548087478696,Bicholi Mardana,1,2.419685937602754,24.878790464061098,0
893,2023-12-10 10:39:38.307897,679.51046700081,Nipania,6,2.261276040967108,26.8191950897282,0
894,2023-12-21 07:13:37.405930,311.3676919571351,Old Palasia,3,2.3307848481297304,29.607040436906566,0
895,2023-12-07 22:29:06.670775,305.9951425390999,Scheme No. 54,3,3.0317331712056568,17.522660607179695,0
896,2023-01-09 12:54:47.028778,67.53481365228915,Saket Nagar,5,3.1258235612105634,30.94739141551208,1
897,2023-02-26 10:09:51.875007,526.4589932966343,Scheme No. 78,4,1.6951362554253608,29.72511009379764,0
898,2023-10-16 18:01:33.992948,458.25810067569955,Navlakha,4,1.777204753039986,26.485127537449088,0
899,2023-05-06 15:08:26.294780,686.2147033435665,Scheme No. 54,6,1.509681082825659,25.51089824375568,0
900,2023-01-04 00:35:19.527043,270.46947278115636,Mhow,2,2.6762781553936934,20.377981040965455,0
901,2023-05-12 09:00:48.124936,825.3317401457148,Khajrana,6,3.1660138547767707,21.945408794153092,0
902,2023-05-20 16:38:50.449305,368.0694950624494,Bicholi Mardana,3,2.1373580086482655,19.450226841365108,0
903,2023-07-08 09:25:26.007027,205.81981532925886,Bicholi Mardana,2,3.2843794572260476,18.785719591056605,0
904,2023-09-24 23:07:46.847919,251.1707865545834,Palasia,2,1.943002319111214,18.095348997712357,0
905,2023-07-13 18:53:58.087152,121.48789501357405,Vijay Nagar,1,3.452700385848633,32.22501894247747,0
906,2023-05-15 10:36:49.727486,140.10959714405917,Aerodrome Road,1,2.821119385165083,21.6067206650855,0
907,2023-05-10 05:48:39.232299,355.304469758895,Vijay Nagar,3,1.7813728417831913,18.58762321616493,0
908,2023-11-13 23:31:15.149612,106.95013406363744,Navlakha,1,2.772675557818425,31.91274589692859,0
909,2023-01-09 07:01:44.094153,711.5865284729979,MG Road,5,2.3711596724175608,15.261314581707028,0
910,2023-02-01 10:54:28.580963,657.6595290871238,New Palasia,5,1.769571719194668,31.61887891931413,0
911,2023-10-05 04:11:12.095278,212.53991468423516,Scheme No. 54,2,2.5461645120453666,25.621221028641795,0
912,2023-05-18 04:24:36.429709,319.31527089643134,Mahalaxmi Nagar,3,3.422628148367673,34.98139337186808,0
913,2023-08-26 05:15:07.079036,510.5396321372457,Navlakha,4,2.4589902742917107,27.661401964155164,0
914,2023-10-27 17:39:41.936947,141.3485722637976,Navlakha,1,1.522940649047785,16.697279640997134,0
915,2023-04-23 23:02:29.345117,469.7219671804213,Sudama Nagar,4,1.8258590214906354,25.195535418454806,0
916,2023-12-17 21:40:32.239250,265.2249228435438,Palasia,2,2.444473427712864,33.59764505393134,0
917,2023-05-03 09:03:20.878974,516.0874372536504,Silicon City,5,1.9811082107872735,20.639358054539173,0
918,2023-01-31 14:52:20.405590,101.94706609553697,Bhawarkua,1,2.7387769856035566,16.5332282787205,0
919,2023-10-16 19:39:11.304908,423.31426171602266,Bicholi Mardana,4,1.9608547264810423,30.761751280726536,0
920,2023-10-27 08:11:16.173233,269.87243716982675,Navlakha,2,3.2903226845984586,27.555043633151982,0
921,2023-06-04 22:32:48.955240,312.734358371489,Bhawarkua,3,2.413175191485518,28.387045999857676,0
922,2023-08-17 05:59:05.097942,577.229338690353,Sneh Nagar,4,3.457207678147535,32.970865442734905,0
923,2023-05-15 20:47:02.368314,765.8494121682894,Annapurna,6,2.508255983989156,15.766090450643945,0
924,2023-05-02 12:57:25.898715,611.8042580043394,Mhow,5,2.377174273291122,30.26763825680377,0
925,2023-05-09 01:49:00.299981,101.57992655481401,Scheme No. 78,1,2.9400142019779008,31.258892861223632,0
926,2023-06-15 03:15:01.623540,203.20650950442658,Khajrana,2,1.59559571147392,21.39111103781261,0
927,2023-04-16 04:39:00.618222,805.1575556490643,Old Palasia,6,3.4233849951812196,32.55259235021029,0
928,2023-02-22 08:46:42.650190,882.8467332904253,MG Road,6,2.1615901066329437,31.527079350493352,0
929,2023-12-28 10:45:05.405269,578.4352018142545,Sukhliya,4,2.266015789714256,17.800548209608003,0
930,2023-12-10 10:31:53.859772,688.0663302928774,Nipania,6,3.2651169151286896,29.523347265623265,0
931,2023-09-12 04:56:55.631969,611.0212631907395,Musakhedi,5,3.2092968112310767,26.86228796419315,0
932,2023-11-23 15:14:14.244231,501.780938721039,Sneh Nagar,5,3.249415768735161,21.07842972346699,0
933,2023-06-28 14:06:44.808326,408.4554851967628,Navlakha,3,2.0859513744037734,29.477854066953526,0
934,2023-01-06 21:33:14.836234,656.5260145412246,MG Road,5,2.4425721584583893,34.93536275908538,0
935,2023-12-29 00:23:03.618384,332.20589135949575,New Palasia,3,3.28403247605209,21.308397380688284,0
936,2023-07-23 11:07:40.024133,125.46323957707136,Pipliyahana,1,3.236196434865418,34.31432556634641,0
937,2023-03-28 14:48:17.660653,129.36122105828744,Scheme No. 54,1,1.6350994902674456,19.31068154955527,0
938,2023-04-04 12:03:09.986543,380.6105655802699,Sneh Nagar,3,2.3838026091466515,33.28661624030155,0
939,2023-03-18 23:16:48.090997,488.6854002286318,Scheme No. 78,4,3.290340135572104,21.468066117649357,0
940,2023-08-25 16:43:18.788101,404.8073176234924,Annapurna,3,2.4258893404570374,33.60982242704141,0
941,2023-08-31 01:37:54.362566,138.29963449426242,Sukhliya,1,1.9952190587969432,23.84419793039325,0
942,2023-08-08 03:40:12.364993,247.25519086067317,Sudama Nagar,2,2.7644316215581206,31.43503296338675,0
943,2023-10-02 21:41:51.799219,315.13481480169935,Khajrana,3,3.1856430645561487,24.113431835725603,0
944,2023-08-31 18:39:01.980368,721.2743792031245,Old Palasia,6,1.7270861647233877,20.91039945166411,0
945,2023-11-07 05:46:56.706487,634.2920822302736,Mahalaxmi Nagar,6,2.6348197138323455,32.04892273623179,0
946,2023-10-27 22:19:54.573400,342.7300262276762,Juni Indore,3,1.9592745007830372,24.34960441132148,0
947,2023-07-24 11:47:30.769534,220.73206333526664,Bicholi Mardana,2,2.173521758076676,34.60482791293548,0
948,2023-01-23 12:00:18.358972,128.4044714800592,Bhawarkua,5,3.2252950944160457,27.63067721540051,1
949,2023-06-12 08:42:29.153977,55.462582866562975,New Palasia,2,1.569088320657501,28.426987552276124,1
950,2023-12-19 20:47:01.500682,290.494245302138,Saket Nagar,2,2.3055045112785235,22.434769244976593,0
951,2023-01-15 01:14:46.498954,101.39146322555418,New Palasia,1,2.7742425588009425,32.59194217675813,0
952,2023-07-07 17:26:58.493522,242.65814105021835,Nipania,2,3.2799011337581057,22.497429232701005,0
953,2023-09-01 02:22:44.054950,598.1071258911592,Scheme No. 78,4,2.3677935433092974,22.446276005900778,0
954,2023-02-24 16:01:50.840030,499.92198558891,Nipania,4,2.4904169465872545,19.235735402835036,0
955,2023-01-25 13:30:30.198516,586.9969923216356,Navlakha,5,1.7472921543929707,27.455858370185503,0
956,2023-09-26 16:40:34.194929,433.0183725849241,Bicholi Mardana,4,1.5404573889068112,15.4325795802711,0
957,2023-07-05 06:59:10.327162,261.27160142414914,Scheme No. 78,2,1.6436519330279165,34.326120500523544,0
958,2023-10-08 13:30:39.488287,389.6462098664874,Palasia,3,2.258401788614125,23.11466595113696,0
959,2023-09-23 17:14:51.559428,122.4628082417143,Rau,1,2.7226128734327215,20.350925386397627,0
960,2023-09-05 12:16:04.304420,716.5523214384122,Navlakha,6,3.278491984185723,24.009092897462665,0
961,2023-06-05 11:08:57.311195,811.1857797037692,MG Road,6,2.7396915329033114,19.999438990743904,0
962,2023-10-13 11:48:18.581818,122.57749568291602,Sneh Nagar,1,1.7238117793537782,15.219636373549177,0
963,2023-12-20 21:45:35.244090,426.938507809698,Annapurna,4,2.8187767889386506,28.89650442262894,0
964,2023-06-16 21:16:39.654412,402.9408988054177,Sukhliya,4,2.939662014889799,20.54183222719007,0
965,2023-02-20 11:21:27.188767,889.3001973691628,Bicholi Mardana,6,3.0277433568868126,25.785745777151888,0
966,2023-02-07 13:49:31.180699,534.0728323176373,Old Palasia,4,1.9472910900300087,33.733282212704424,0
967,2023-04-18 08:52:30.838827,132.2138661576566,Aerodrome Road,1,3.099273905669226,31.834928425231684,0
968,2023-01-05 11:13:49.546782,110.64297871189717,Palasia,1,2.816491934326831,21.33413963403062,0
969,2023-05-05 15:47:02.229735,291.11410086718536,Sudama Nagar,2,3.2749712013082126,23.816317581271,0
970,2023-06-25 17:23:40.471114,573.8092364203042,Sukhliya,5,1.7957150812370275,19.03773983365793,0
971,2023-03-23 23:54:17.054800,700.8155601031683,Navlakha,6,2.170998415225965,23.300110822535306,0
972,2023-01-04 02:47:34.751055,870.9476586811196,New Palasia,6,2.3055812092136647,22.950709454103738,0
973,2023-10-26 02:19:23.639489,734.2316369750124,Pipliyahana,5,2.590175045941119,18.48809899070092,0
974,2023-08-19 11:02:12.175902,292.4902614463027,Juni Indore,2,2.407669251159949,25.72493366455617,0
975,2023-02-20 22:49:20.311023,134.67761407391757,Silicon City,1,2.1874421959959163,28.476602176165034,0
976,2023-01-14 10:52:15.163462,606.0640874081803,Sukhliya,5,1.7824530245797434,33.99990527005605,0
977,2023-01-30 14:14:06.889940,144.12505801338054,New Palasia,1,3.4662942932276097,25.396217962786324,0
978,2023-04-20 20:10:22.507592,262.5280231344263,Palasia,2,1.6456094883220629,20.309605890559176,0
979,2023-09-15 09:40:53.338474,552.031723910088,Nipania,4,1.5302999913917823,24.84436104473186,0
980,2023-07-08 15:12:17.771841,571.7501658760228,Bicholi Mardana,5,2.550661579981898,22.244028663037838,0
981,2023-06-21 03:27:28.599021,615.6232529432109,Vijay Nagar,6,1.938659760817099,30.421099180892348,0
982,2023-09-20 06:17:11.735831,235.61908322662762,Navlakha,2,2.4563607106135326,27.412903817333657,0
983,2023-07-12 09:45:30.752073,120.88234293905583,MG Road,1,1.719579454999414,30.308341345819098,0
984,2023-05-02 04:36:01.220581,145.34743778827846,Bijalpur,1,2.274636520729249,16.873964392554626,0
985,2023-03-19 19:18:10.238033,101.77896120011393,Sudama Nagar,1,3.4423250163589802,21.444206952228782,0
986,2023-10-24 07:05:36.829672,149.6971382046734,Pipliyahana,1,1.8278649287341,29.3722933718631,0
987,2023-10-12 05:04:28.898131,899.2672421694837,Saket Nagar,6,1.5898079314103621,29.74882465359899,0
988,2023-10-12 14:18:08.663403,287.9717211073382,Bicholi Mardana,2,1.6618997393468709,15.015563691252021,0
989,2023-09-14 00:33:10.214765,243.82075602237123,Vijay Nagar,2,3.0166230493290165,16.02742602632733,0
990,2023-02-27 17:33:56.005807,532.9983196155038,Bhawarkua,5,1.8274273974440833,34.94834047126869,0
991,2023-01-03 05:40:51.861188,117.64951631841289,Rau,1,2.361187719906579,28.17482256059826,0
992,2023-10-21 05:11:37.284299,642.7141635000738,Scheme No. 54,6,2.318499854772072,23.250755566888166,0
993,2023-01-07 05:20:52.446105,264.1758754759604,Silicon City,2,3.168324112672611,21.201679224863312,0
994,2023-07-22 16:40:38.653225,145.23563029136207,Silicon City,1,2.660423513231419,29.756576578134002,0
995,2023-11-15 01:50:07.985682,417.9981785813826,Navlakha,3,2.6470254099489194,21.566105596323215,0
996,2023-03-26 11:49:39.065813,438.51992272374963,Scheme No. 78,4,1.6013619101843368,20.392208809646583,0
997,2023-06-19 05:19:39.873483,121.58193691730501,Bicholi Mardana,4,3.328067073242364,25.89688317774945,1
998,2023-11-06 03:24:35.535285,410.19052722002306,Vijay Nagar,4,2.2311127926492773,18.550053075827215,0
999,2023-06-20 04:40:06.498753,255.29803409233907,Bhawarkua,2,3.223224841323449,33.49361246076056,0
1000,2023-07-13 19:00:43.992197,498.5189212722624,Khajrana,4,2.176619917058321,19.496328899406194,0
1001,2023-04-04 00:05:29.001757,245.44146247347754,Palasia,2,1.5064019415713652,30.372732442731053,0
1002,2023-05-05 00:03:44.011229,579.3173503370899,Bhawarkua,4,1.6888929298142337,27.09181452678104,0
1003,2023-07-05 18:06:31.628486,37.13020958948178,Bijalpur,2,3.053279620301799,23.673517201342296,1
1004,2023-03-26 02:19:08.324379,141.8570131427433,Khajrana,1,1.766108417180917,24.530094124608794,0
1005,2023-02-06 12:54:56.349110,120.3801396289322,Rajendra Nagar,1,3.3775867777810804,17.165851405891015,0
1006,2023-08-13 04:57:47.392940,239.98955470560045,Bijalpur,6,1.7280136848924672,34.0414740299254,1
1007,2023-06-28 15:07:31.782161,596.0528142043413,Annapurna,4,3.376156811460563,16.382485687977585,0
1008,2023-04-28 09:52:20.863402,109.80180655086463,Palasia,1,3.181460306935258,33.74644570232696,0
1009,2023-11-28 10:58:41.617650,627.4726540085659,Rau,5,2.6068206666590372,27.36525047548536,0
1010,2023-06-13 07:05:02.050005,424.43603475913125,Rajendra Nagar,4,2.3507936332813726,20.960380624307646,0
1011,2023-09-10 15:32:21.206026,513.7450693954638,Palasia,5,1.7335837126597642,19.747964602023984,0
1012,2023-03-25 20:51:26.917974,852.824149431591,Palasia,6,2.742624974100951,23.64306765404571,0
1013,2023-04-23 16:31:46.446475,321.37928681544213,Bicholi Mardana,3,2.523208796436144,25.30988344201331,0
1014,2023-02-05 09:39:13.860362,420.1630172563028,Mahalaxmi Nagar,3,2.3686586058695718,20.61609188043171,0
1015,2023-04-04 03:47:08.641776,21.060019547300136,Khajrana,1,2.7962410816479557,28.328195323961726,1
1016,2023-10-24 23:57:30.963469,223.06096217829196,MG Road,2,3.3984138292543844,15.86687101438107,0
1017,2023-01-14 05:22:34.776740,670.2186689428163,Mahalaxmi Nagar,6,1.656057264123843,15.55660639508503,0
1018,2023-01-05 09:39:07.075709,503.9808326472488,Bhawarkua,4,1.7140683779877015,25.994216893908224,0
1019,2023-04-24 19:54:42.525498,756.6654996447871,Sukhliya,6,2.8121431072966354,20.15728631932065,0
1020,2023-02-10 10:31:18.978112,137.35937907739984,Scheme No. 54,1,2.6457162294818,28.058526121207436,0
1021,2023-02-14 16:09:07.746096,518.9634731049496,Nipania,4,1.7421127962273684,25.400855928386978,0
1022,2023-04-10 17:30:13.849807,264.3845390674311,Bicholi Mardana,2,3.1848908821666684,28.76893938196186,0
1023,2023-05-18 02:06:22.930653,313.13337752957204,Annapurna,3,3.1176234082297114,25.161700918270302,0
1024,2023-01-03 12:33:20.963747,148.89332415386752,Rajendra Nagar,1,2.6816026679811675,20.65657638677204,0
1025,2023-03-30 00:13:58.057617,675.1324965338133,Annapurna,6,1.7266976523242548,34.19964477302658,0
1026,2023-03-03 10:18:54.873738,711.8976254797562,Silicon City,5,3.104834614223484,34.24752904639679,0
1027,2023-12-14 00:17:22.564540,138.96109824651887,New Palasia,1,1.9102451290271696,22.73209576769188,0
1028,2023-07-21 14:58:02.897029,125.15742424415316,Vijay Nagar,4,3.453153509727485,27.812873977021322,1
1029,2023-11-28 23:20:00.012938,276.3747059550069,Sudama Nagar,2,3.3424400165997525,26.068033047031953,0
1030,2023-01-30 08:58:36.053045,227.45493509554453,New Palasia,2,2.767229193001418,16.608215796029658,0
1031,2023-04-20 17:17:47.946451,148.62204955864382,Silicon City,1,1.8210157104004556,18.630620374176843,0
1032,2023-12-15 15:15:11.344583,416.51319862306264,Musakhedi,3,2.557648231202,32.784630620325586,0
1033,2023-09-15 17:47:56.601738,225.03387511844693,Annapurna,2,2.902737043757824,18.327815728079344,0
1034,2023-10-27 06:54:55.941056,130.55409887997345,Mhow,1,3.4402222515876177,29.365935126399087,0
1035,2023-11-25 23:56:57.671897,703.1675923579144,Sneh Nagar,6,1.9790053360503732,26.667914543153003,0
1036,2023-04-11 01:25:14.640378,423.8510396251712,New Palasia,3,1.7478920586070197,33.485652955706044,0
1037,2023-04-09 10:15:27.050447,699.0280846539608,Annapurna,6,2.0304366105621146,16.896152378102027,0
1038,2023-07-08 09:40:21.013429,291.3346239255161,Pipliyahana,2,2.162108769621745,27.938545513696827,0
1039,2023-03-11 15:22:33.730699,523.1940740159372,Khajrana,4,2.175826881294551,21.522384198732244,0
1040,2023-09-17 04:50:44.001514,416.5703338597249,Navlakha,3,2.684523019959867,23.186679771823158,0
1041,2023-12-18 13:07:10.165999,287.64994120214544,Navlakha,2,1.637351375537799,17.564742507589276,0
1042,2023-10-27 12:59:20.162935,148.46903293187165,Old Palasia,1,1.6733943057115033,16.29540143011547,0
1043,2023-05-19 07:07:25.918091,846.1406182895283,Old Palasia,6,2.3812931145959713,15.359475108881146,0
1044,2023-05-01 18:48:57.890637,518.4743491726298,Vijay Nagar,4,2.773282754930281,33.576401159304645,0
1045,2023-07-23 18:18:40.317778,763.5156611820121,Annapurna,6,3.442330232198839,17.49109685343555,0
1046,2023-08-01 16:06:13.000050,472.96240470210165,Rau,4,1.506230781116253,30.124507772681746,0
1047,2023-06-03 12:31:11.034337,701.9719678439384,Old Palasia,6,3.453761542309594,19.890785223410056,0
1048,2023-01-03 22:49:12.203448,679.5152908548589,Palasia,5,3.1617650575616043,34.27690864022116,0
1049,2023-11-12 14:55:00.864085,637.0364584041307,Sukhliya,5,1.8851327744128004,29.55386036160983,0
1050,2023-12-05 22:44:59.317171,280.5645692355696,Musakhedi,2,2.361835980230812,32.17656342010652,0
1051,2023-06-30 19:13:49.075866,847.3390940974427,Mhow,6,1.680076010010822,22.520371552089287,0
1052,2023-08-30 18:38:32.811194,839.2110575337347,New Palasia,6,3.3693177744480556,27.581036458020588,0
1053,2023-09-07 10:03:15.991627,745.0944954915881,Sudama Nagar,5,2.2622485945712483,24.244472883411337,0
1054,2023-09-27 15:25:54.109199,122.96411722092247,Annapurna,1,3.492572143835935,29.37571354936626,0
1055,2023-07-24 11:46:05.488747,100.13399164029653,Vijay Nagar,1,2.48133743875984,29.129749824825304,0
1056,2023-05-01 16:46:51.021563,426.5250417531113,Saket Nagar,4,2.2924965917857456,20.005335528915573,0
1057,2023-09-19 09:40:43.502732,580.5703528830131,Juni Indore,5,2.2781480787447954,32.405376939883844,0
1058,2023-12-02 05:41:02.090725,708.9542315629237,MG Road,5,1.9130800946487632,18.959583003135045,0
1059,2023-01-09 09:31:54.277620,642.453237315402,Mhow,5,2.738919835309817,32.641613679849655,0
1060,2023-11-28 06:42:16.336409,734.4717373649161,Musakhedi,5,2.084101456724769,28.79975040500006,0
1061,2023-07-15 18:29:42.038500,781.02567992388,Old Palasia,6,1.7164204681955448,28.782682745321075,0
1062,2023-12-27 11:16:52.361923,520.2719335719497,Pipliyahana,4,3.2070208291567455,17.793459068270533,0
1063,2023-10-10 00:29:45.118894,434.46452482717723,Bhawarkua,4,3.1303615838168617,32.18828027982799,0
1064,2023-06-17 11:02:06.683295,114.00548029700303,Nipania,1,1.7203644223368797,31.147175553147793,0
1065,2023-12-15 05:53:11.821463,309.7983967069439,Mhow,3,1.5713453523444536,29.727926604615874,0
1066,2023-09-26 15:11:40.811560,538.6799389454152,Navlakha,4,2.7623668309572875,21.85377247740128,0
1067,2023-04-12 10:47:43.262050,408.4969343156708,Pipliyahana,4,2.9564341011167077,23.75620969535757,0
1068,2023-12-13 10:06:03.250066,372.1199166151255,Silicon City,3,1.6152294845969435,24.97929471517987,0
1069,2023-03-07 15:37:18.782492,612.9263393256286,MG Road,5,1.630225818135057,27.169214085866024,0
1070,2023-05-17 23:00:46.705765,432.9973408557776,Palasia,3,3.1849879500724314,17.726424425055207,0
1071,2023-11-23 11:44:29.009084,595.8947763202501,Mahalaxmi Nagar,4,2.605319427747041,30.295203086517446,0
1072,2023-09-30 23:38:54.125587,348.29308890192993,Old Palasia,3,3.2373752292148934,28.36050547840566,0
1073,2023-12-13 00:17:49.081985,705.4945236843417,Nipania,5,2.8244939370175275,18.688683296984404,0
1074,2023-11-24 18:03:03.385848,637.505788917661,Khajrana,6,3.450962118838848,34.78493856550557,0
1075,2023-11-04 03:44:04.397949,439.40695538072765,Sukhliya,3,2.8096999520925188,33.952101558526124,0
1076,2023-11-09 20:20:02.506730,235.10601633238875,Mahalaxmi Nagar,2,2.5468741768504475,16.674073042686082,0
1077,2023-03-15 21:38:16.166922,347.527433762328,Bijalpur,3,2.6917860396789584,16.74890035578868,0
